,Actual Markup,Ada Boosting,Ada Boosting Log,ElasticNet,ElasticNet Log,Face Value,Gradient Boosting,Gradient Boosting Log,Lasso,Lasso Log,Random Forest,Random Forest Log,Standard,Standard Log
2824,51.94174757281553,242.17478795675848,19.020303796495707,65.49659943372475,46.431992308715884,0.6965057437687989,147.5482618544906,46.84206852928216,92.24690440393636,84.92156097764969,120.96396439387073,90.32439905032108,97.93274932417353,46.431992308715884
2825,96.36363636363636,355.79334707942024,77.31019980149891,268.4299031006777,304.97562924414945,-0.49835899759846813,112.79858484282569,113.23164983768831,326.0581449279895,152.38076116087407,120.70935206112699,130.79085041768732,310.2276852092157,304.97562924414945
2826,153.33333333333334,411.05934737157423,114.38704108562813,305.60597178410643,272.8276549760802,-1.120684383727253,220.8181912989523,181.8906903516497,295.8079937410397,213.18118147741254,166.66666666666666,163.23400597869156,295.2854624716324,272.8276549760802
2827,82.80000000000001,331.7147686457852,73.62341399267913,74.55535321327278,88.2035429933786,-0.6228240748242251,121.34401070099373,91.63650936041562,47.07473730135695,85.88722446051464,107.72933333333333,117.86523822852693,69.6835119728641,88.2035429933786
2828,85.45454545454545,245.4986969270589,91.39260543478058,46.3859540698392,90.2872962139464,-0.49835899759846813,105.43365672544674,108.09084984253217,33.105851250461,130.2851173061696,118.24199134199134,101.12887374267268,33.053360585185374,90.2872962139464
2829,341.66666666666663,505.27467823826396,114.38704108562813,340.4302351931807,233.90472029653964,-1.2700424763981615,247.51116963804978,233.91750158763,315.81756066220476,211.07676681326282,291.8910256410256,280.3698609177883,312.2369131636914,233.90472029653964
2830,47.14285714285713,331.7147686457852,12.78857923078217,154.9674810489852,54.17844524750594,0.572040666543042,109.58983884975038,50.801402222959595,149.71244310404677,59.57686668222399,75.45794995964485,51.464588095126885,147.5152966255307,54.17844524750594
2831,41.22731201382887,411.05934737157423,61.61101732876044,128.28379651801566,61.74634881553497,1.0126470399222216,69.98591990786132,49.60333436937553,101.05328287422975,63.40454144800527,41.22731201382886,41.22731201382885,98.03874531927704,61.74634881553497
2832,204.20338983050848,316.02922654869315,114.38704108562813,14.206869607858522,50.81069309517414,-0.39878693581786256,117.5222005548725,108.86836437039459,-9.033760844973017,110.14322653806899,164.71524461969832,149.29798340438185,-26.175252909214464,50.81069309517414
2833,278.2881355932203,307.84395521652476,114.38704108562813,85.2964881798276,118.0743268869365,-0.39878693581786256,167.87226347334078,168.05820750650312,69.39561283954896,170.5337389635034,241.75457627118644,233.6176408273971,69.0380190035321,118.0743268869365
2834,127.34375,295.5755007427946,114.38704108562813,115.17664881962295,59.358757865230174,-0.27432185859210556,123.44088049928803,89.2391122823594,89.55759620462288,110.70139448512555,125.72803442028984,138.3269018474207,86.56500568186925,59.358757865230174
2835,115.24000000000001,253.51317741869784,107.50789240329303,109.53775282578624,170.07810484444857,-0.6228240748242251,126.32255084279163,112.66803064943102,92.2941589950608,142.11769651736105,122.93681917440196,119.87508989085028,95.28781177447405,170.07810484444857
2836,48.715596330275226,245.4986969270589,61.61101732876044,45.47201693374659,27.983283784531892,3.55920251996121,45.82473052175342,44.40611744406444,42.716675058939586,26.56568704998637,47.68073394495413,48.791037941506524,41.86582657846594,27.983283784531892
2837,73.33333333333333,292.9215286273199,114.38704108562813,262.6055650233057,155.23443721339183,-0.37389392037271113,105.87851090605719,97.31345644369976,253.91715024347184,153.8323400580735,72.83333333333334,77.16910311118872,254.32398790511024,155.23443721339183
2838,246.66666666666669,466.72608472581777,114.38704108562813,497.8334997576629,475.78788817579374,-1.120684383727253,456.45187717975153,374.5120503173272,612.6347133012221,178.0042412370953,533.9230769230769,273.1467788881683,622.1547910724689,475.78788817579374
2839,41.66666666666667,245.4986969270589,73.62341399267913,199.34080346478382,208.56784396543358,-0.672610105714528,116.54734737002622,104.028783873003,206.7647269387386,195.73638373933002,60.083378835927306,54.94549360635449,208.63416914203094,208.56784396543358
2840,105.26315789473684,426.15803222444606,114.38704108562813,135.7903098795962,124.23578899744074,-0.9215402601660418,221.9811853676076,165.2469819110159,111.71385223075305,129.95331293841863,110.35087719298247,119.10059837169007,111.4404116342622,124.23578899744074
2841,154.70588235294116,316.02922654869315,107.50789240329303,158.9030065417897,138.01115211665405,-1.0211123219466474,158.59588996094791,143.4209566782689,136.82674814480845,158.15928454351214,188.5468927505354,182.6894264986687,133.197977834222,138.01115211665405
2842,538.7434554973822,292.9215286273199,73.62341399267913,246.6806642041269,79.24962658346003,0.5098081279301634,101.46389373953217,83.1331424724887,279.72278795592,66.90757658990962,446.8608224000541,404.05570197946474,289.0731809946785,79.24962658346003
2843,2943.3199999999997,2935.1299031310696,61.61101732876044,744.1696104570344,210.037004489476,1.8664774696909145,2802.914077045158,1857.1289538466726,968.2285529141177,90.55397180603802,2911.3226666666665,2902.127357773589,986.9048197072053,210.037004489476
2844,13.150000000000006,307.84395521652476,61.61101732876044,122.42503904036232,80.65697884651378,0.6218266974333447,91.67730813387664,63.537891092291595,133.13419770326055,74.66103852042279,59.96038461538461,39.453000349229065,141.0926116584037,80.65697884651378
2845,81.48936170212765,307.84395521652476,98.13353396002098,303.4182683703611,70.38070066102264,0.47246860476243635,91.26088852008336,92.17207667474453,229.4797030360627,69.96251228371386,79.99494780960075,80.5849447073743,218.76179386940828,70.38070066102264
2846,212.44444444444443,361.3273048057633,114.38704108562813,112.64185396829697,185.857465206334,-0.9713262910563446,207.63898234347585,203.3477985109844,92.27818347341582,139.7524987658023,246.01288888888885,187.3756986745569,95.97380372281555,185.857465206334
2847,21.400000000000006,307.84395521652476,73.62341399267913,110.84831478727386,75.21377725667016,0.3728965429818307,88.55079232951073,69.86470073155279,261.8028614832482,39.77097479232073,55.75657927590511,41.78766577868972,271.9853468090482,75.21377725667016
2848,132.06896551724137,331.7147686457852,77.31019980149891,210.45414857810025,151.24412167276947,-0.42367995126301394,109.84926686404556,102.75650544934108,143.52346570430507,156.26714926728067,122.50452107279693,127.23770700659304,133.3550916796031,151.24412167276947
2849,99.57746478873239,361.3273048057633,45.4554910803754,-0.8209295634373568,78.52113821233459,1.6673333461297033,92.62163656805792,69.95586141638881,16.929849417315268,55.176787287046544,99.5774647887324,99.57731452363124,49.58093067022543,78.52113821233459
2850,109.10344827586206,292.9215286273199,61.61101732876044,410.2618793826893,92.76776927530072,1.0201149445557671,92.15689431144781,64.59662233676542,343.67700451113626,87.87948820991525,108.69655172413793,113.50932809067864,339.3002151266296,92.76776927530072
2851,318.57142857142856,355.79334707942024,77.31019980149891,215.92633471646374,154.5005061760497,-0.996219306501496,202.92550850419204,138.5258019067806,221.46082026550664,121.74407604698864,323.13011216174,218.92802099091028,222.1516920483964,154.5005061760497
